InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537410,48011,FRIJOL NEGRO,4,2023-01-02 10:47:00,1.86,12228.0,México
537410,83572,AGUACATE,2,2023-01-02 10:47:00,4.89,12627.0,México
537410,36355,TOMATE,5,2023-01-02 10:47:00,4.87,13928.0,México
537410,36301,TORTILLAS DE MAÍZ,4,2023-01-02 10:47:00,4.14,14831.0,México
537411,48011,FRIJOL NEGRO,3,2023-01-06 01:14:00,1.86,12767.0,México
537411,35103,CILANTRO,2,2023-01-06 01:14:00,4.43,17217.0,México
537411,36355,TOMATE,2,2023-01-06 01:14:00,4.87,17661.0,México
537411,74520,CHILE JALAPEÑO,4,2023-01-06 01:14:00,3.39,14606.0,México
537411,42889,CEBOLLA,4,2023-01-06 01:14:00,3.12,12961.0,México
537412,35103,CILANTRO,4,2023-01-01 19:21:00,4.43,12885.0,México
537412,36355,TOMATE,1,2023-01-01 19:21:00,4.87,17979.0,México
537412,74520,CHILE JALAPEÑO,3,2023-01-01 19:21:00,3.39,14795.0,México
537412,91039,TOTOPOS,2,2023-01-01 19:21:00,3.32,14224.0,México
537412,42889,CEBOLLA,5,2023-01-01 19:21:00,3.12,17824.0,México
537413,48011,FRIJOL NEGRO,1,2023-01-06 20:17:00,1.86,14042.0,México
537413,36301,TORTILLAS DE MAÍZ,4,2023-01-06 20:17:00,4.14,12750.0,México
537414,83572,AGUACATE,4,2023-01-04 12:31:00,4.89,12976.0,México
537414,40701,LIMÓN,3,2023-01-04 12:31:00,2.31,15874.0,México
537414,91039,TOTOPOS,1,2023-01-04 12:31:00,3.32,14985.0,México
537415,48011,FRIJOL NEGRO,5,2023-01-01 16:16:00,1.86,12761.0,México
537415,36301,TORTILLAS DE MAÍZ,3,2023-01-01 16:16:00,4.14,12780.0,México
537415,91039,TOTOPOS,1,2023-01-01 16:16:00,3.32,,México
537416,83572,AGUACATE,2,2023-01-03 05:58:00,4.89,17358.0,México
537416,40701,LIMÓN,5,2023-01-03 05:58:00,2.31,17323.0,México
537416,91039,TOTOPOS,4,2023-01-03 05:58:00,3.32,17391.0,México
537417,36355,TOMATE,5,2023-01-07 18:33:00,4.87,12916.0,México
537417,42889,CEBOLLA,4,2023-01-07 18:33:00,3.12,12396.0,México
537417,74520,CHILE JALAPEÑO,5,2023-01-07 18:33:00,3.39,15137.0,México
537417,35103,CILANTRO,2,2023-01-07 18:33:00,4.43,14361.0,México
537418,83572,AGUACATE,2,2023-01-02 04:10:00,4.89,16144.0,México
537418,40701,LIMÓN,2,2023-01-02 04:10:00,2.31,14800.0,México
537418,91039,TOTOPOS,1,2023-01-02 04:10:00,3.32,14575.0,México
537419,36355,TOMATE,2,2023-01-02 17:27:00,4.87,15727.0,México
537419,42889,CEBOLLA,4,2023-01-02 17:27:00,3.12,16540.0,México
537419,74520,CHILE JALAPEÑO,2,2023-01-02 17:27:00,3.39,12958.0,México
537419,35103,CILANTRO,1,2023-01-02 17:27:00,4.43,15096.0,México
537420,83572,AGUACATE,3,2023-01-06 17:07:00,4.89,17276.0,México
537420,40701,LIMÓN,5,2023-01-06 17:07:00,2.31,14229.0,México
537420,36355,TOMATE,3,2023-01-06 17:07:00,4.87,17725.0,México
537420,91039,TOTOPOS,1,2023-01-06 17:07:00,3.32,12555.0,México
537421,35103,CILANTRO,1,2023-01-06 03:34:00,4.43,14569.0,México
537421,36355,TOMATE,2,2023-01-06 03:34:00,4.87,14455.0,México
537421,74520,CHILE JALAPEÑO,3,2023-01-06 03:34:00,3.39,12228.0,México
537421,83572,AGUACATE,1,2023-01-06 03:34:00,4.89,17245.0,México
537421,42889,CEBOLLA,3,2023-01-06 03:34:00,3.12,12044.0,México
537422,48011,FRIJOL NEGRO,4,2023-01-07 01:37:00,1.86,14496.0,México
537422,30637,QUESO FRESCO,2,2023-01-07 01:37:00,4.44,15814.0,México
537422,36301,TORTILLAS DE MAÍZ,3,2023-01-07 01:37:00,4.14,12719.0,México
537422,74520,CHILE JALAPEÑO,4,2023-01-07 01:37:00,3.39,14508.0,México
537423,40701,LIMÓN,3,2023-01-02 20:24:00,2.31,14059.0,México
537423,30637,QUESO FRESCO,4,2023-01-02 20:24:00,4.44,15034.0,México
537424,83572,AGUACATE,5,2023-01-03 05:49:00,4.89,16209.0,México
537424,40701,LIMÓN,1,2023-01-03 05:49:00,2.31,,México
537424,36355,TOMATE,2,2023-01-03 05:49:00,4.87,12348.0,México
537425,36355,TOMATE,1,2023-01-02 15:05:00,4.87,16150.0,México
537425,42889,CEBOLLA,1,2023-01-02 15:05:00,3.12,16807.0,México
537425,74520,CHILE JALAPEÑO,2,2023-01-02 15:05:00,3.39,13665.0,México
537425,35103,CILANTRO,4,2023-01-02 15:05:00,4.43,12047.0,México
537426,83572,AGUACATE,2,2023-01-07 00:30:00,4.89,12813.0,México
537426,74520,CHILE JALAPEÑO,2,2023-01-07 00:30:00,3.39,17823.0,México
537427,48011,FRIJOL NEGRO,5,2023-01-05 14:56:00,1.86,13560.0,México
537427,36301,TORTILLAS DE MAÍZ,2,2023-01-05 14:56:00,4.14,17513.0,México
537428,83572,AGUACATE,4,2023-01-07 11:51:00,4.89,12351.0,México
537428,40701,LIMÓN,3,2023-01-07 11:51:00,2.31,16088.0,México
537428,91039,TOTOPOS,1,2023-01-07 11:51:00,3.32,16095.0,México
537428,35103,CILANTRO,1,2023-01-07 11:51:00,4.43,14070.0,México
537429,83572,AGUACATE,1,2023-01-06 01:58:00,4.89,14776.0,México
537429,91039,TOTOPOS,5,2023-01-06 01:58:00,3.32,13924.0,México
537429,74520,CHILE JALAPEÑO,5,2023-01-06 01:58:00,3.39,16172.0,México
537430,83572,AGUACATE,4,2023-01-07 04:53:00,4.89,14552.0,México
537430,40701,LIMÓN,1,2023-01-07 04:53:00,2.31,16033.0,México
537430,42889,CEBOLLA,1,2023-01-07 04:53:00,3.12,12505.0,México
537430,91039,TOTOPOS,5,2023-01-07 04:53:00,3.32,15750.0,México
537431,83572,AGUACATE,4,2023-01-01 18:50:00,4.89,16387.0,México
537431,40701,LIMÓN,3,2023-01-01 18:50:00,2.31,14217.0,México
537431,91039,TOTOPOS,1,2023-01-01 18:50:00,3.32,17132.0,México
537432,48011,FRIJOL NEGRO,5,2023-01-07 08:03:00,1.86,12090.0,México
537432,36355,TOMATE,3,2023-01-07 08:03:00,4.87,15393.0,México
537432,36301,TORTILLAS DE MAÍZ,1,2023-01-07 08:03:00,4.14,17406.0,México
537432,74520,CHILE JALAPEÑO,4,2023-01-07 08:03:00,3.39,14484.0,México
537433,35103,CILANTRO,1,2023-01-04 07:44:00,4.43,14566.0,México
537433,36355,TOMATE,3,2023-01-04 07:44:00,4.87,14467.0,México
537433,74520,CHILE JALAPEÑO,5,2023-01-04 07:44:00,3.39,12449.0,México
537433,36301,TORTILLAS DE MAÍZ,1,2023-01-04 07:44:00,4.14,17753.0,México
537433,42889,CEBOLLA,2,2023-01-04 07:44:00,3.12,15092.0,México
537434,48011,FRIJOL NEGRO,2,2023-01-05 22:18:00,1.86,15925.0,México
537434,36301,TORTILLAS DE MAÍZ,5,2023-01-05 22:18:00,4.14,12525.0,México
537435,48011,FRIJOL NEGRO,3,2023-01-06 08:35:00,1.86,17790.0,México
537435,36301,TORTILLAS DE MAÍZ,5,2023-01-06 08:35:00,4.14,17884.0,México
537436,36355,TOMATE,3,2023-01-01 21:09:00,4.87,15117.0,México
537436,42889,CEBOLLA,4,2023-01-01 21:09:00,3.12,14487.0,México
537436,74520,CHILE JALAPEÑO,4,2023-01-01 21:09:00,3.39,16781.0,México
537436,35103,CILANTRO,4,2023-01-01 21:09:00,4.43,15021.0,México
537437,36355,TOMATE,2,2023-01-05 02:40:00,4.87,14844.0,México
537437,42889,CEBOLLA,1,2023-01-05 02:40:00,3.12,12971.0,México
537437,74520,CHILE JALAPEÑO,3,2023-01-05 02:40:00,3.39,13734.0,México
537437,35103,CILANTRO,2,2023-01-05 02:40:00,4.43,14553.0,México
537438,35103,CILANTRO,3,2023-01-07 19:05:00,4.43,17407.0,México
537438,36355,TOMATE,5,2023-01-07 19:05:00,4.87,12292.0,México
537438,74520,CHILE JALAPEÑO,5,2023-01-07 19:05:00,3.39,16562.0,México
537438,83572,AGUACATE,3,2023-01-07 19:05:00,4.89,15784.0,México
537438,42889,CEBOLLA,5,2023-01-07 19:05:00,3.12,13496.0,México
537439,83572,AGUACATE,2,2023-01-05 00:10:00,4.89,17988.0,México
537439,36355,TOMATE,2,2023-01-05 00:10:00,4.87,16871.0,México
537440,48011,FRIJOL NEGRO,2,2023-01-02 21:20:00,1.86,13688.0,México
537440,36301,TORTILLAS DE MAÍZ,5,2023-01-02 21:20:00,4.14,15295.0,México
537441,83572,AGUACATE,1,2023-01-02 15:49:00,4.89,17153.0,México
537441,40701,LIMÓN,1,2023-01-02 15:49:00,2.31,13119.0,México
537441,91039,TOTOPOS,4,2023-01-02 15:49:00,3.32,13874.0,México
537442,48011,FRIJOL NEGRO,3,2023-01-02 03:08:00,1.86,16249.0,México
537442,30637,QUESO FRESCO,4,2023-01-02 03:08:00,4.44,14835.0,México
537442,36301,TORTILLAS DE MAÍZ,4,2023-01-02 03:08:00,4.14,15770.0,México
537443,40701,LIMÓN,4,2023-01-07 17:38:00,2.31,13752.0,México
537443,35103,CILANTRO,4,2023-01-07 17:38:00,4.43,14816.0,México
537443,36355,TOMATE,3,2023-01-07 17:38:00,4.87,12356.0,México
537443,74520,CHILE JALAPEÑO,5,2023-01-07 17:38:00,3.39,15126.0,México
537443,42889,CEBOLLA,5,2023-01-07 17:38:00,3.12,13428.0,México
537444,40701,LIMÓN,5,2023-01-01 20:24:00,2.31,14133.0,México
537444,36355,TOMATE,1,2023-01-01 20:24:00,4.87,13264.0,México
537444,91039,TOTOPOS,5,2023-01-01 20:24:00,3.32,13582.0,México
537444,83572,AGUACATE,4,2023-01-01 20:24:00,4.89,16967.0,México
537444,36301,TORTILLAS DE MAÍZ,4,2023-01-01 20:24:00,4.14,12361.0,México
537445,83572,AGUACATE,5,2023-01-06 03:05:00,4.89,16013.0,México
537445,40701,LIMÓN,1,2023-01-06 03:05:00,2.31,14982.0,México
537445,91039,TOTOPOS,3,2023-01-06 03:05:00,3.32,15944.0,México
537446,83572,AGUACATE,4,2023-01-05 01:43:00,4.89,17177.0,México
537446,40701,LIMÓN,3,2023-01-05 01:43:00,2.31,12822.0,México
537446,91039,TOTOPOS,3,2023-01-05 01:43:00,3.32,13175.0,México
537447,36355,TOMATE,4,2023-01-01 13:15:00,4.87,13356.0,México
537447,36301,TORTILLAS DE MAÍZ,5,2023-01-01 13:15:00,4.14,13545.0,México
537448,36355,TOMATE,5,2023-01-05 11:29:00,4.87,15078.0,México
537448,42889,CEBOLLA,1,2023-01-05 11:29:00,3.12,14157.0,México
537448,74520,CHILE JALAPEÑO,4,2023-01-05 11:29:00,3.39,16109.0,México
537448,35103,CILANTRO,2,2023-01-05 11:29:00,4.43,15319.0,México
537449,48011,FRIJOL NEGRO,1,2023-01-04 11:32:00,1.86,17159.0,México
537449,36301,TORTILLAS DE MAÍZ,3,2023-01-04 11:32:00,4.14,17990.0,México
537450,83572,AGUACATE,4,2023-01-02 10:26:00,4.89,13010.0,México
537450,40701,LIMÓN,2,2023-01-02 10:26:00,2.31,13845.0,México
537450,91039,TOTOPOS,3,2023-01-02 10:26:00,3.32,14055.0,México
537450,35103,CILANTRO,5,2023-01-02 10:26:00,4.43,12037.0,México
537451,83572,AGUACATE,5,2023-01-03 06:40:00,4.89,14296.0,México
537451,40701,LIMÓN,4,2023-01-03 06:40:00,2.31,15440.0,México
537451,30637,QUESO FRESCO,4,2023-01-03 06:40:00,4.44,14595.0,México
537451,91039,TOTOPOS,2,2023-01-03 06:40:00,3.32,14427.0,México
537452,83572,AGUACATE,4,2023-01-06 15:31:00,4.89,13156.0,México
537452,40701,LIMÓN,1,2023-01-06 15:31:00,2.31,12193.0,México
537452,42889,CEBOLLA,2,2023-01-06 15:31:00,3.12,17467.0,México
537452,91039,TOTOPOS,1,2023-01-06 15:31:00,3.32,14063.0,México
537453,40701,LIMÓN,2,2023-01-06 19:26:00,2.31,16227.0,México
537453,36301,TORTILLAS DE MAÍZ,3,2023-01-06 19:26:00,4.14,17204.0,México
537453,42889,CEBOLLA,2,2023-01-06 19:26:00,3.12,16243.0,México
537454,83572,AGUACATE,3,2023-01-07 10:32:00,4.89,16044.0,México
537454,40701,LIMÓN,1,2023-01-07 10:32:00,2.31,12158.0,México
537454,91039,TOTOPOS,4,2023-01-07 10:32:00,3.32,12330.0,México
537455,48011,FRIJOL NEGRO,1,2023-01-04 07:22:00,1.86,14645.0,México
537455,83572,AGUACATE,2,2023-01-04 07:22:00,4.89,14766.0,México
537455,40701,LIMÓN,2,2023-01-04 07:22:00,2.31,17781.0,México
537455,91039,TOTOPOS,1,2023-01-04 07:22:00,3.32,14119.0,México
537456,48011,FRIJOL NEGRO,3,2023-01-07 01:19:00,1.86,12302.0,México
537456,30637,QUESO FRESCO,2,2023-01-07 01:19:00,4.44,17845.0,México
537456,36301,TORTILLAS DE MAÍZ,2,2023-01-07 01:19:00,4.14,12564.0,México
537457,48011,FRIJOL NEGRO,1,2023-01-03 14:53:00,1.86,13634.0,México
537457,36355,TOMATE,2,2023-01-03 14:53:00,4.87,17470.0,México
537457,36301,TORTILLAS DE MAÍZ,2,2023-01-03 14:53:00,4.14,13374.0,México
537458,36355,TOMATE,1,2023-01-04 00:01:00,4.87,14208.0,México
537458,42889,CEBOLLA,1,2023-01-04 00:01:00,3.12,17400.0,México
537458,74520,CHILE JALAPEÑO,4,2023-01-04 00:01:00,3.39,12554.0,México
537458,35103,CILANTRO,4,2023-01-04 00:01:00,4.43,17782.0,México
537459,83572,AGUACATE,4,2023-01-03 07:30:00,4.89,17154.0,México
537459,40701,LIMÓN,2,2023-01-03 07:30:00,2.31,12865.0,México
537459,74520,CHILE JALAPEÑO,5,2023-01-03 07:30:00,3.39,12680.0,México
537459,91039,TOTOPOS,5,2023-01-03 07:30:00,3.32,14602.0,México
537460,30637,QUESO FRESCO,5,2023-01-05 06:25:00,4.44,13992.0,México
537460,36301,TORTILLAS DE MAÍZ,1,2023-01-05 06:25:00,4.14,15485.0,México
537460,74520,CHILE JALAPEÑO,1,2023-01-05 06:25:00,3.39,12815.0,México
537460,35103,CILANTRO,3,2023-01-05 06:25:00,4.43,17419.0,México
537461,36355,TOMATE,1,2023-01-05 09:44:00,4.87,14170.0,México
537461,42889,CEBOLLA,1,2023-01-05 09:44:00,3.12,16364.0,México
537461,74520,CHILE JALAPEÑO,4,2023-01-05 09:44:00,3.39,13626.0,México
537461,35103,CILANTRO,5,2023-01-05 09:44:00,4.43,17719.0,México
537462,30637,QUESO FRESCO,2,2023-01-02 17:29:00,4.44,15915.0,México
537462,35103,CILANTRO,1,2023-01-02 17:29:00,4.43,16674.0,México
537462,36355,TOMATE,4,2023-01-02 17:29:00,4.87,14494.0,México
537462,74520,CHILE JALAPEÑO,4,2023-01-02 17:29:00,3.39,16566.0,México
537462,42889,CEBOLLA,3,2023-01-02 17:29:00,3.12,16663.0,México
537463,35103,CILANTRO,5,2023-01-01 16:49:00,4.43,15074.0,México
537463,36355,TOMATE,1,2023-01-01 16:49:00,4.87,13084.0,México
537463,74520,CHILE JALAPEÑO,4,2023-01-01 16:49:00,3.39,15578.0,México
537463,83572,AGUACATE,2,2023-01-01 16:49:00,4.89,12170.0,México
537463,42889,CEBOLLA,2,2023-01-01 16:49:00,3.12,17374.0,México
537464,48011,FRIJOL NEGRO,4,2023-01-02 01:32:00,1.86,13577.0,México
537464,36355,TOMATE,1,2023-01-02 01:32:00,4.87,12167.0,México
537464,36301,TORTILLAS DE MAÍZ,1,2023-01-02 01:32:00,4.14,15098.0,México
537464,42889,  CEBOLLA   ,3,2023-01-02 01:32:00,3.12,13420.0,México
537465,83572,AGUACATE,5,2023-01-02 23:23:00,4.89,13715.0,México
537465,40701,LIMÓN,2,2023-01-02 23:23:00,2.31,12348.0,México
537465,91039,TOTOPOS,2,2023-01-02 23:23:00,3.32,14400.0,México
537466,40701,LIMÓN,1,2023-01-01 20:23:00,2.31,17679.0,México
537466,35103,CILANTRO,5,2023-01-01 20:23:00,4.43,16597.0,México
537466,36355,TOMATE,5,2023-01-01 20:23:00,4.87,16065.0,México
537466,74520,CHILE JALAPEÑO,5,2023-01-01 20:23:00,3.39,12933.0,México
537466,42889,CEBOLLA,2,2023-01-01 20:23:00,3.12,14563.0,México
537467,40701,LIMÓN,2,2023-01-03 06:11:00,2.31,17530.0,México
537467,36355,TOMATE,5,2023-01-03 06:11:00,4.87,13873.0,México
537467,74520,CHILE JALAPEÑO,1,2023-01-03 06:11:00,3.39,12908.0,México
C537467,36301,TORTILLAS DE MAÍZ,2,2023-01-03 06:11:00,4.14,13865.0,México
537467,42889,CEBOLLA,4,2023-01-03 06:11:00,3.12,15407.0,México
537468,36355,TOMATE,2,2023-01-02 16:57:00,4.87,17836.0,México
537468,42889,CEBOLLA,2,2023-01-02 16:57:00,3.12,15687.0,México
537468,74520,CHILE JALAPEÑO,4,2023-01-02 16:57:00,3.39,17374.0,México
537468,35103,CILANTRO,4,2023-01-02 16:57:00,4.43,16408.0,México
537469,83572,AGUACATE,4,2023-01-04 19:20:00,4.89,12548.0,México
537469,40701,LIMÓN,1,2023-01-04 19:20:00,2.31,12011.0,México
537469,91039,TOTOPOS,2,2023-01-04 19:20:00,3.32,15640.0,México
537469,35103,CILANTRO,1,2023-01-04 19:20:00,4.43,17393.0,México
537470,48011,FRIJOL NEGRO,1,2023-01-06 02:53:00,1.86,17845.0,México
537470,30637,QUESO FRESCO,1,2023-01-06 02:53:00,4.44,13162.0,México
537470,36355,TOMATE,4,2023-01-06 02:53:00,4.87,13320.0,México
537470,36301,TORTILLAS DE MAÍZ,2,2023-01-06 02:53:00,4.14,15848.0,México
537471,36355,TOMATE,2,2023-01-05 11:25:00,4.87,17195.0,México
537471,42889,CEBOLLA,5,2023-01-05 11:25:00,3.12,14255.0,México
537471,74520,CHILE JALAPEÑO,5,2023-01-05 11:25:00,3.39,15785.0,México
537471,35103,CILANTRO,3,2023-01-05 11:25:00,4.43,15529.0,México
537472,48011,FRIJOL NEGRO,1,2023-01-05 10:55:00,1.86,14656.0,México
537472,30637,QUESO FRESCO,2,2023-01-05 10:55:00,4.44,12666.0,México
537472,36301,TORTILLAS DE MAÍZ,4,2023-01-05 10:55:00,4.14,12902.0,México
537473,36355,TOMATE,4,2023-01-06 13:38:00,4.87,15274.0,México
537473,42889,CEBOLLA,3,2023-01-06 13:38:00,3.12,15002.0,México
537473,74520,CHILE JALAPEÑO,1,2023-01-06 13:38:00,3.39,14156.0,México
537473,35103,CILANTRO,4,2023-01-06 13:38:00,4.43,14365.0,México
537474,74520,CHILE JALAPEÑO,4,2023-01-07 11:31:00,3.39,13950.0,México
537474,35103,CILANTRO,1,2023-01-07 11:31:00,4.43,12851.0,México
537475,83572,AGUACATE,1,2023-01-04 20:12:00,4.89,17510.0,México
537475,40701,LIMÓN,2,2023-01-04 20:12:00,2.31,14571.0,México
537475,91039,TOTOPOS,1,2023-01-04 20:12:00,3.32,15883.0,México
537476,48011,FRIJOL NEGRO,1,2023-01-02 01:27:00,1.86,12050.0,México
537476,36301,TORTILLAS DE MAÍZ,4,2023-01-02 01:27:00,4.14,15635.0,México
537477,83572,AGUACATE,2,2023-01-06 13:10:00,4.89,14994.0,México
537477,40701,LIMÓN,3,2023-01-06 13:10:00,2.31,15277.0,México
537477,91039,TOTOPOS,5,2023-01-06 13:10:00,3.32,15972.0,México
537478,83572,AGUACATE,1,2023-01-06 06:15:00,4.89,17284.0,México
537478,40701,LIMÓN,4,2023-01-06 06:15:00,2.31,14779.0,México
537478,36301,TORTILLAS DE MAÍZ,3,2023-01-06 06:15:00,4.14,12574.0,México
537478,91039,TOTOPOS,4,2023-01-06 06:15:00,3.32,14386.0,México
537479,40701,LIMÓN,5,2023-01-03 06:53:00,2.31,12341.0,México
537479,35103,CILANTRO,3,2023-01-03 06:53:00,4.43,17999.0,México
537479,36355,TOMATE,5,2023-01-03 06:53:00,4.87,16356.0,México
537479,74520,CHILE JALAPEÑO,1,2023-01-03 06:53:00,3.39,16616.0,México
537479,42889,CEBOLLA,1,2023-01-03 06:53:00,3.12,13779.0,México
537480,83572,AGUACATE,4,2023-01-05 07:55:00,4.89,17643.0,México
537480,40701,LIMÓN,3,2023-01-05 07:55:00,2.31,12673.0,México
537480,91039,TOTOPOS,5,2023-01-05 07:55:00,3.32,12272.0,México
537481,48011,FRIJOL NEGRO,3,2023-01-02 09:49:00,1.86,13532.0,México
537481,36301,TORTILLAS DE MAÍZ,3,2023-01-02 09:49:00,4.14,14689.0,México
537482,48011,FRIJOL NEGRO,4,2023-01-02 21:36:00,1.86,12604.0,México
537482,83572,AGUACATE,2,2023-01-02 21:36:00,4.89,17329.0,México
537482,74520,CHILE JALAPEÑO,2,2023-01-02 21:36:00,3.39,17659.0,México
537483,83572,AGUACATE,4,2023-01-06 21:58:00,4.89,13611.0,México
537483,40701,LIMÓN,2,2023-01-06 21:58:00,2.31,13895.0,México
537483,74520,CHILE JALAPEÑO,2,2023-01-06 21:58:00,3.39,13783.0,México
537483,91039,TOTOPOS,3,2023-01-06 21:58:00,3.32,16697.0,México
537484,36355,TOMATE,5,2023-01-06 12:58:00,4.87,17826.0,México
537484,42889,CEBOLLA,5,2023-01-06 12:58:00,3.12,13110.0,México
537484,74520,CHILE JALAPEÑO,2,2023-01-06 12:58:00,3.39,15584.0,México
537484,35103,CILANTRO,4,2023-01-06 12:58:00,4.43,13553.0,México
537485,83572,AGUACATE,3,2023-01-05 04:22:00,4.89,14964.0,México
537485,40701,LIMÓN,3,2023-01-05 04:22:00,2.31,17492.0,México
537485,91039,TOTOPOS,2,2023-01-05 04:22:00,3.32,15453.0,México
537486,48011,FRIJOL NEGRO,5,2023-01-04 17:11:00,1.86,13867.0,México
537486,40701,LIMÓN,4,2023-01-04 17:11:00,2.31,13456.0,México
537486,36301,TORTILLAS DE MAÍZ,3,2023-01-04 17:11:00,4.14,17494.0,México
537486,35103,CILANTRO,2,2023-01-04 17:11:00,4.43,15399.0,México
537487,48011,FRIJOL NEGRO,3,2023-01-03 06:08:00,1.86,13674.0,México
537487,30637,QUESO FRESCO,2,2023-01-03 06:08:00,4.44,12808.0,México
537487,40701,LIMÓN,5,2023-01-03 06:08:00,2.31,14937.0,México
537487,36301,TORTILLAS DE MAÍZ,2,2023-01-03 06:08:00,4.14,14554.0,México
537488,83572,AGUACATE,3,2023-01-06 00:06:00,4.89,13268.0,México
537488,40701,LIMÓN,2,2023-01-06 00:06:00,2.31,13405.0,México
537488,30637,QUESO FRESCO,1,2023-01-06 00:06:00,4.44,17382.0,México
537488,91039,TOTOPOS,3,2023-01-06 00:06:00,3.32,15717.0,México
537489,36355,TOMATE,4,2023-01-05 08:36:00,4.87,17429.0,México
537489,42889,CEBOLLA,2,2023-01-05 08:36:00,3.12,15532.0,México
537489,74520,CHILE JALAPEÑO,4,2023-01-05 08:36:00,3.39,16981.0,México
537489,35103,CILANTRO,5,2023-01-05 08:36:00,4.43,14016.0,México
537490,36355,TOMATE,3,2023-01-03 04:50:00,4.87,14185.0,México
537490,42889,CEBOLLA,1,2023-01-03 04:50:00,3.12,16068.0,México
537490,74520,CHILE JALAPEÑO,3,2023-01-03 04:50:00,3.39,13263.0,México
537490,35103,CILANTRO,2,2023-01-03 04:50:00,4.43,14429.0,México
537491,36355,TOMATE,2,2023-01-07 23:02:00,4.87,14716.0,México
537491,42889,CEBOLLA,5,2023-01-07 23:02:00,3.12,13720.0,México
537491,74520,CHILE JALAPEÑO,3,2023-01-07 23:02:00,3.39,14797.0,México
537491,35103,CILANTRO,5,2023-01-07 23:02:00,4.43,16315.0,México
537492,35103,CILANTRO,5,2023-01-07 05:28:00,4.43,14842.0,México
537492,36355,TOMATE,3,2023-01-07 05:28:00,4.87,15364.0,México
537492,74520,CHILE JALAPEÑO,5,2023-01-07 05:28:00,3.39,14026.0,México
537492,91039,TOTOPOS,4,2023-01-07 05:28:00,3.32,16640.0,México
537492,42889,CEBOLLA,2,2023-01-07 05:28:00,3.12,13588.0,México
537493,83572,AGUACATE,3,2023-01-08 05:45:00,4.89,16294.0,México
537493,40701,LIMÓN,1,2023-01-08 05:45:00,2.31,17063.0,México
537493,36301,TORTILLAS DE MAÍZ,3,2023-01-08 05:45:00,4.14,14502.0,México
537493,91039,TOTOPOS,2,2023-01-08 05:45:00,3.32,12746.0,México
537494,48011,FRIJOL NEGRO,1,2023-01-01 18:53:00,1.86,15401.0,México
537494,83572,AGUACATE,1,2023-01-01 18:53:00,4.89,17238.0,México
537494,36301,TORTILLAS DE MAÍZ,5,2023-01-01 18:53:00,4.14,14843.0,México
537494,35103,CILANTRO,4,2023-01-01 18:53:00,4.43,13401.0,México
537495,35103,CILANTRO,2,2023-01-07 16:53:00,4.43,13613.0,México
537495,36355,TOMATE,1,2023-01-07 16:53:00,4.87,16135.0,México
537495,74520,CHILE JALAPEÑO,3,2023-01-07 16:53:00,3.39,13564.0,México
537495,91039,TOTOPOS,4,2023-01-07 16:53:00,3.32,12377.0,México
537495,42889,CEBOLLA,5,2023-01-07 16:53:00,3.12,16220.0,México
537496,83572,AGUACATE,5,2023-01-02 03:25:00,4.89,16630.0,México
537496,42889,CEBOLLA,4,2023-01-02 03:25:00,3.12,15529.0,México
537497,48011,FRIJOL NEGRO,3,2023-01-07 01:52:00,1.86,15417.0,México
537497,36301,TORTILLAS DE MAÍZ,5,2023-01-07 01:52:00,4.14,14793.0,México
537498,48011,FRIJOL NEGRO,2,2023-01-05 12:43:00,1.86,12265.0,México
537498,83572,AGUACATE,1,2023-01-05 12:43:00,4.89,16477.0,México
537498,36301,TORTILLAS DE MAÍZ,1,2023-01-05 12:43:00,4.14,14867.0,México
537498,74520,CHILE JALAPEÑO,1,2023-01-05 12:43:00,3.39,15089.0,México
537499,83572,AGUACATE,2,2023-01-05 13:58:00,4.89,15134.0,México
537499,40701,LIMÓN,1,2023-01-05 13:58:00,2.31,14019.0,México
537499,91039,TOTOPOS,3,2023-01-05 13:58:00,3.32,15725.0,México
537500,48011,FRIJOL NEGRO,1,2023-01-04 13:39:00,1.86,15734.0,México
537500,36301,TORTILLAS DE MAÍZ,4,2023-01-04 13:39:00,4.14,14203.0,México
537501,42889,CEBOLLA,5,2023-01-02 01:33:00,3.12,13900.0,México
537501,91039,TOTOPOS,1,2023-01-02 01:33:00,3.32,17351.0,México
537502,36355,TOMATE,3,2023-01-07 08:23:00,4.87,14783.0,México
537502,42889,CEBOLLA,2,2023-01-07 08:23:00,3.12,17035.0,México
537502,74520,CHILE JALAPEÑO,4,2023-01-07 08:23:00,3.39,14122.0,México
537502,35103,CILANTRO,3,2023-01-07 08:23:00,4.43,13262.0,México
537503,48011,FRIJOL NEGRO,2,2023-01-02 00:03:00,1.86,17212.0,México
537503,36301,TORTILLAS DE MAÍZ,2,2023-01-02 00:03:00,4.14,13684.0,México
537504,48011,FRIJOL NEGRO,2,2023-01-02 05:42:00,1.86,12573.0,México
537504,36301,TORTILLAS DE MAÍZ,1,2023-01-02 05:42:00,4.14,16448.0,México
537504,91039,TOTOPOS,2,2023-01-02 05:42:00,3.32,15506.0,México
537504,35103,CILANTRO,5,2023-01-02 05:42:00,4.43,17450.0,México
537505,36355,TOMATE,2,2023-01-08 01:11:00,4.87,15127.0,México
537505,42889,CEBOLLA,1,2023-01-08 01:11:00,3.12,15771.0,México
537505,74520,CHILE JALAPEÑO,1,2023-01-08 01:11:00,3.39,13455.0,México
